username,userid,profile_location,created_at,text,retweet_count,source,coordinates
O.J.S.,1364065914929438720,"Brooklyn, NY",2023-01-25 04:22:56,@ThePhillyPod And we see what happened to TCU in the championship this year. Shows the level of competition he was… https://t.co/qfYRwnvH71,0,Twitter for Android,
Red Drummarts on Ice,1081103907869376512,"Newark, NJ",2023-01-25 04:22:07,"If I ever seem annoyed on here just remember that I live in Newark, NJ and have a ton of college debt

Let me bitch… https://t.co/trMsqbPM9X",0,Twitter for Android,
Annie Abrams,4113953859,NYC,2023-01-25 04:20:52,"@numericalguy I see. I think everyone who wants to play football should be able to, and everyone who wants to take… https://t.co/U73jkKyM4h",0,Twitter Web App,
Benjamin Ryan,1666939494,New York City,2023-01-25 04:20:33,@ColemanRidge @egabbert I love my books. They are a history of my mind. I still regret selling four books from college.,0,Twitter for iPhone,
brian lipton,1101512533,New York City,2023-01-25 04:20:17,@LlanviewPA Susan went to the same college as I did (though I am eight years older) and I had heard great things ab… https://t.co/yPnuq87XYC,0,Twitter Web App,
Suebee🐝✌💙🇺🇦,807108995618107392,SW New York,2023-01-25 04:20:08,@bobcesca_go @AuthorKimberley 1998. I finally graduated from college after 3 kids and a divorce!,0,Twitter for Android,
Ddubrule,373165341,Central New York,2023-01-25 04:20:07,I don’t even watch college basketball much this year but these unc cuse refs are trash,0,Twitter for iPhone,
511 New York,50706690,New York State,2023-01-25 04:19:19,Construction on #I495 WB from Exit 24 -  Kissena Boulevard / 164th Street to Exit 22B - Van Wyck Expwy I-678 / Coll… https://t.co/66Gg34Cchx,0,511NY-Tweets,"{'type': 'Point', 'coordinates': [-73.814796, 40.73896]}"
Dan Reilly,11251362,New York,2023-01-25 04:17:59,"@abrahamjoseph that movie actually helped me in a class on Milton in college, so it'll always have a spot in my heart",0,TweetDeck,
ro,26601656,"Brooklyn, NY",2023-01-25 04:15:38,Is he just gonna wipe one of my best college memories ever from history? https://t.co/FRg1L0pvgr,0,Twitter for iPhone,
Adina M. Yoffie,1546002162,"New York, NY",2023-01-25 04:14:46,@anndaraabrams Seeing what gets students points on essays on AP History tests makes me feel very sad for the people… https://t.co/iKY8QWkkse,0,Twitter Web App,
D100 News,854813837836656640,One World Trade Center,2023-01-25 04:13:36,Hoyas beat Big East foe in first since March 2021 https://t.co/zrK0naLG7N https://t.co/Jk3iFYw77O,0,dlvr.it,
Justin Nicosia,1168951049446707205,Seton Hall University,2023-01-25 04:12:27,Keynotae Johnson and Markquis Nowell is the most fun duo to watch in college basketball right now,0,Twitter for iPhone,
Annie Abrams,4113953859,NYC,2023-01-25 04:12:00,@thatbrass Good teachers are great. The problem of aligning school and college is really tricky.,0,Twitter Web App,
Adam Zagoria,48224124,New York,2023-01-25 04:10:15,There might not be a more captivating player in college hoops than @MrNewYorkCityy who has 20 and 9 assists tonight… https://t.co/H1L1Ij63TJ,0,Twitter Web App,
bakedbean,545425600,new york,2023-01-25 04:07:12,"This college is really gonna make me wake up at 7:30 to find out if it’s closed or not. 
Tragic.",0,Twitter for iPhone,
NBC News,14173315,"New York, NY",2023-01-25 04:01:06,The College Board says  it will release a new framework for the AP course in African American Studies that was bloc… https://t.co/yIIQKeiQ5T,22,SocialFlow,
Jamaica Gleaner,40954616,Jamaica,2023-01-25 04:00:01,As St Catherine High School coach Marlon James headed for the exit after the ONDIRUN Sprint Fest at GC Foster Colle… https://t.co/mQ0pH5ZYvm,0,TweetDeck,
Jackie Wong,204992944,"New York, New York",2023-01-25 03:54:54,It’s true. I was a tween in college https://t.co/PB2WRVh977,0,Twitter for iPhone,
J Mont,1399928090697084930,"BRONX, NY",2023-01-25 03:54:05,"@VelvetRabbitInc @danielwhitt22 @DenzelPorter4 @TaborTodrick 

After talking to Toddy, it's only fair i do the righ… https://t.co/S4FoFAC7T7",2,Twitter Web App,
Danonymous Man,938107699,"New York, NY",2023-01-25 03:41:18,@JoeJoeCJL23 Yep. And I was just telling my wife (who also apparently has the same dream) that my biggest stress in… https://t.co/zpYrxcV77R,0,Twitter for iPhone,
Nano!🔞,3183554858,"New York, NY",2023-01-25 03:40:55,"@DismalWether same except I physically talked to my college's fencing team and got hard ghosted

Things could've be… https://t.co/XnrsIRjxdh",0,Twitter for Android,
Jim Maisano,143157367,"New Rochelle, NY",2023-01-25 03:39:56,@AnnieAgar Collinsworth is so over the top when he falls in love w/ players - there was game years ago when he appl… https://t.co/51EdKnK2d9,0,Twitter Web App,
proseccodaddi,196552368,"New York, USA",2023-01-25 03:36:11,me on the swim team in college https://t.co/QoNYdyMlOP,0,Twitter for iPhone,
511 New York,50706690,New York State,2023-01-25 03:34:19,Cleared: Construction on #Q65Bus SB from 15 Av/114 St to College Pt Bl/25 Rd,0,511NY-Tweets,"{'type': 'Point', 'coordinates': [-73.852956, 40.783874]}"
511 NYC Area,52272942,New York City,2023-01-25 03:34:19,Cleared: Construction on #Q65Bus SB from 15 Av/114 St to College Pt Bl/25 Rd,0,NYRegions,"{'type': 'Point', 'coordinates': [-73.852956, 40.783874]}"
@Psyborg,1519818856121966592,"Port Washington, NY",2023-01-25 03:31:14,@dconnla @chipkurt @brithume There's a whole lot of history to teach and on balance most of the important stuff is… https://t.co/V6d9bDykcv,0,Twitter for iPhone,
Sal Vastano,904160155671113729,New York USA,2023-01-25 03:31:13,@KStateMBB Can we practice free throws?  Embarrassing for a major college program.,0,Twitter for iPhone,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-25 03:30:02,Flatbush Av–Brooklyn College-bound 2 trains are making local stops between 96 St and 14 St. (2/2),0,goodservice.io,
goodservice.io - 2 Train,1384195352127963141,"New York, NY",2023-01-25 03:30:01,Flatbush Av–Brooklyn College-bound 2 trains are making local stops between 96 St and 14 St. (2/2),0,goodservice.io,
(Taylor’s Version),272173788,"Manhattan, NY",2023-01-25 03:29:16,@The_Champ_I_am_ @mikejonesmikey Reliving my college years lol. Auburn folks are literally the MVPs of clinging to… https://t.co/NHxoaVrGIr,0,Twitter for iPhone,
SANDPAPER*,1391956099604045831,BK,2023-01-25 03:26:31,@89JuiceGawd @nymousss8999431 I’m not from NYC bruh I just live here. I used to live in Prov during my college year… https://t.co/BpK1yGtxOX,0,Twitter for iPhone,
Rai ✨,2303538248,"Brooklyn, NYC",2023-01-25 03:23:59,Said the sameeee 🤣🤣 I still have my college essays like would I need this again sometime? https://t.co/finjD7xLB1,0,Twitter for iPhone,
Poppa Left,453208477,"East Orange, NJ",2023-01-25 03:22:19,@ewing2462 It’s very clear who’s not familiar with the younger talent sometimes. Lol yea man he wasn’t this off ball guy in college at all,0,Twitter for iPhone,
Miriam Jayaratna,1416030600532738055,NYC,2023-01-25 03:20:15,@daniellekraese Tbh feeling proud to have a friend who was actually cool in college 🤩🥰,0,Twitter for iPhone,
TOP SCORES ASSIGNMENT HELP/EXAMS/ONLINE CLASSES...,1518542402235125760,"New York, USA",2023-01-25 03:16:57,"Score A+ grade in:
📌Business law
📌Math
📌Algebra
📌Calculus
📌Statistics 
📌 Homework
📌Essay due
📌Assignment
📌Online cl… https://t.co/yOGh6Cv9e1",0,Twitter for Android,
TOP SCORES ASSIGNMENT HELP/EXAMS/ONLINE CLASSES...,1518542402235125760,"New York, USA",2023-01-25 03:16:49,"Score A+ grade in:
📌Business law
📌Math
📌Algebra
📌Calculus
📌Statistics 
📌 Homework
📌Essay due
📌Assignment
📌Online cl… https://t.co/IzsEu774DT",0,Twitter for Android,
The Epoch Times,29097819,"New York, USA",2023-01-25 03:15:00,"It’s been over 2 years since Kent and Lisa Landry have seen their son’s face, heard his voice, or even received a t… https://t.co/jrQTKpJipX",17,Twitter Web App,
Lard Byron,1967827110,"New York, USA",2023-01-25 03:13:28,"@EdB_Ohio @AP If we pretend this is about criminalizing people speculating about civil war and put ... after it, we… https://t.co/uwzd5j70Lu",0,Twitter Web App,
Daniel Friedman,178353631,New York,2023-01-25 03:13:21,"@omni_american @EbooPatel DEI, for example, will never make a college campus more hospitable to Jews because it is… https://t.co/E8JOBr81cV",0,Twitter for iPad,
The 74,3301029022,"New York, NY",2023-01-25 03:12:00,ICYMI: A recent survey found that preparation for college or university ranks near the bottom of education prioriti… https://t.co/twCSwO47za,0,Buffer,
Suede,269497659,NYC,2023-01-25 03:10:21,Okay family weekend episode of College Girls is SOOOO tense I love it,0,Twitter for iPhone,
Arglye,1067255584649633798,New york,2023-01-25 03:10:01,@Hxsykhia @Ellaynuhh I don’t wanna go to college but I’m going anyways cause I’m so cool 😎,0,Twitter for iPhone,
Red Drummarts on Ice,1081103907869376512,"Newark, NJ",2023-01-25 03:09:57,Everytime I get in trouble for jokes at college it's for tame shit. None of the edgy jokes gets me heat. I'm so confused,0,Twitter Web App,
Mscarter✨,1387107394753290244,"Brooklyn, NY",2023-01-25 03:06:45,"Idgaf if I’m in college, if ion get nun feb 14th i’m airing out everyone relationship on campus🤷🏽‍♀️ straight v-day grinch shit😭",0,Twitter for iPhone,
nando,749522157827461120,"New York, NY",2023-01-25 03:03:07,@WannaRoboMast @NebsGoodTakes i always assumed she was college aged so like 20+ tbh,0,Twitter for iPhone,
"Hi, I’m KH",2234974538,"Manhattan, NY",2023-01-25 03:02:05,@zzGodSpeed @MDSportsChat High school lol. All that matters is his college film. Nothing dynamic about the dude. He… https://t.co/tHHZmxlQWM,0,Twitter for iPhone,
Marianna | Email Marketing,1558327837173620736,New York,2023-01-25 03:00:43,"@maxwellcopy I've been in college for 2 days and same... no way imma regret this

the #1 regret of men on their dea… https://t.co/4I3A033mga",0,Twitter for Android,
Wall Street Journal Opinion,7228682,New York,2023-01-25 02:59:03,"As one of the world’s leading research institutions, MIT must protect open inquiry, writes Daryl Morey
https://t.co/DAWBZ8iDt1",2,SocialFlow,
Marianna | Email Marketing,1558327837173620736,New York,2023-01-25 02:58:05,@Cameron_Auto j say the college to 9-5 path like a normal person 😪,0,Twitter for Android,
Jeremy Ryan,282399874,Central New York,2023-01-25 02:57:09,Someone forgot to tell college basketball that big men don't matter anymore. https://t.co/tgyH6Ye1uE,0,Twitter for Android,
(●´ω｀●),37830833,"Brooklyn, NY.",2023-01-25 02:54:56,@Livi_Danielle What If/With Arms Wide Open are still a go tos when drinking with college buddies 😅,0,Twitter for Android,
Jon Rothstein,85605195,NYC,2023-01-25 02:53:24,"Coming up AT THE HALF on @CBSSportsNet, Brent Stover, @Gillenhoops, @CWalkerSports, and I bring you the latest in c… https://t.co/w2QHkrBRbj",0,TweetDeck,
Darnell Lamont Walker 🍥,24553921,"New York, NY",2023-01-25 02:53:21,Junior year in college when you finally got that cheap off campus apartment and a few dollars in your account. https://t.co/DFkCbzrhQ7,2,Twitter for iPhone,
Jordan Schultz,52712735,NYC,2023-01-25 02:52:50,@B1kStxr I played 4 years of college basketball… lil bro,0,Twitter for iPhone,
GMoney_BabyG,1586726472718376961,"New York, USA",2023-01-25 02:52:08,@PussyChimp I was fine with it before they patched it. I’ve got college and work so I don’t have a lot of time to a… https://t.co/RvzcSeGZ3G,0,Twitter for iPhone,
Shannon🐱🌺,3133545062,"New York, USA",2023-01-25 02:51:47,@cocoonhead thank you i realized 1/2 through i did not know how to draw lions and gave it the college try anyways,0,Twitter Web App,
Alcawyn Simpel,1045190311771852800,"Brooklyn, NY",2023-01-25 02:50:04,"@sports_sageX @Big_Daddy_RC @theblockspot Ohio State had the best defense in the country, and it took the worst cal… https://t.co/b2VOoZfwrl",0,Twitter for iPhone,
Kon The Great,216523270,"Newark, NJ",2023-01-25 02:46:31,@Lexi_Redmond @Steveo_suave @DaKidGowie Sports shouldn’t be the main priority but the football program brings in th… https://t.co/VDzC4C5Wh1,0,Twitter for iPhone,
NBC Nightly News with Lester Holt,8839632,New York,2023-01-25 02:45:04,ChatGPT uses artificial intelligence to write an essay instantly on any topic. It even passed an MBA exam at UPenn’… https://t.co/ckTBdXmfSX,5,SocialFlow,
Danonymous Man,938107699,"New York, NY",2023-01-25 02:44:36,"@failedtomenace Now, that’s terrifying! Especially since college is actually a part of your reality. At least I wou… https://t.co/ljfOXilgsP",0,Twitter for iPhone,
Ari Feldman,1606722338,"Forest Hills, Queens",2023-01-25 02:44:33,@leoniehaimson @HenryLouisGates The headline is misleading. The College Board always revises the curriculum after t… https://t.co/FdEY6UKq7f,0,Twitter for Android,
Dylan,1232351078911533057,"New York, USA",2023-01-25 02:42:36,@RaiderZeppelin @NemoJNobody Lamar and Richardson not even close in terms of prospects man. Richardson has potentia… https://t.co/oIhRncXJM0,0,Twitter for iPhone,
Jamaica Gleaner,40954616,Jamaica,2023-01-25 02:38:16,In the decade since the 2000 metres steeplechase was introduced at the ISSA/GraceKennedy Boys and Girls’ Athletics… https://t.co/35rjG45GZE,4,TweetDeck,
McConkey’s Towel,1373278243088965636,"New York, USA",2023-01-25 02:37:32,"@AFanWithAMic @Dragons0380 @killendell1 Played 4 yrs in college, know football well… also know I can’t predict pro… https://t.co/fWh5ygvJBo",0,Twitter for iPhone,
Phil,263330782,"New york, Ny",2023-01-25 02:37:11,Hand up- college basketball is better when Georgetown is good https://t.co/VZ5oqpnTyq,0,Twitter for iPhone,
Borgious Biigious,1481125567114137601,NEW YORK,2023-01-25 02:32:48,"Every single one of my tall friends, so all of my friends at college, can see the top of my head that’s so problema… https://t.co/dOWw8T5aov",0,Twitter for iPhone,
goodservice.io - 2 Train,1384195352127963141,"New York, NY",2023-01-25 02:30:02,Flatbush Av–Brooklyn College-bound 2 trains are currently delayed at Intervale Av.,0,goodservice.io,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-25 02:30:02,Flatbush Av–Brooklyn College-bound 2 trains are currently delayed at Intervale Av.,0,goodservice.io,
News12WC,38167858,"Yonkers, NY",2023-01-25 02:30:00,FEEDING WESTCHESTER: The Westchester Knicks helped pack meals for local college students in honor of Dr. Martin Lut… https://t.co/w84gFIrf0g,0,TweetDeck,
shinnara,27350337,brooklyn,2023-01-25 02:29:47,@eatmysh0rts NOOOO. Hypnotic nights in college still haunts me to this day 🤣,0,Twitter for iPhone,
PRSSA,20691419,New York,2023-01-25 02:29:17,Don’t have one? You can always share your experience in PRSSA. There are so many professionals who have been in you… https://t.co/CtqXD9qbkO,1,Twitter for iPad,
John Cavaliere,322218518,"Bronxville, New York",2023-01-25 02:27:23,I see some really good things building with this team. Mitchell college gave us everything we could handle to finis… https://t.co/nWi73obeZ2,0,Twitter for iPhone,
Omar S.,406751547,"New York, NY",2023-01-25 02:27:04,@matt_borgia @dieworkwear I remember when some dude I went to college with stepped in dog shit with those and then… https://t.co/KMMNT9StBD,0,Twitter for iPhone,
NBCBLK,2910022539,"New York, NY",2023-01-25 02:26:53,The College Board says  it will release a new framework for the AP course in African American Studies that was bloc… https://t.co/bFGMCtzeSE,12,SocialFlow,
3peatPfizer,2803462661,New York,2023-01-25 02:24:03,I had some long college nights messing with this concoction. Nights I don’t remember 🥴 https://t.co/aIPZJPoWdq,0,Twitter for iPhone,
CigarBaba,1513187976167178241,"Brooklyn, NY",2023-01-25 02:23:39,"Simeon Wilcher deserves a spot, he’s struggled so far team-wise with Roselle this year, but has shown a complete bo… https://t.co/XL1FhGdCDh",0,Twitter for iPhone,
James Robertson,804497791049494529,"New York, USA",2023-01-25 02:21:57,@Jerrythekid21 College wrestling is incredible stuff. NCAA nationals is an awesome 3 day event Thursday thru Saturd… https://t.co/HD2MoVPtDz,0,Twitter for Android,
Dino Spumoni,327061193,,2023-01-25 02:19:09,@Rokeefe29 @Djbienaime Theyre both high ceiling low floor guys. Theyre both projects with insane traits &amp; athletici… https://t.co/j01i6QszwA,0,Twitter for iPhone,
Morning Joe,254117355,"New York, NY",2023-01-25 02:18:30,"""It's gonna be very hard to get people to go out and participate in a political system if they don't understand its… https://t.co/d81GmLE2zt",11,SocialFlow,
Caitlin Clements,75924386,"She/Her  New York, NY",2023-01-25 02:18:15,"Same time last week, I was furiously finishing an ARC of this DELIGHTFUL @dilemmalord read so I could use it in my… https://t.co/LfFyD2F2YT",0,Twitter for iPhone,
GothamGreen17,1574210812893437952,"New York, USA",2023-01-25 02:18:11,@SirGingaa I haven't seen enough of these college quarterbacks to know if any of them are good. Both Lamar and Josh… https://t.co/GtHxOaTRXo,0,Twitter for Android,
